{ Units, Wavelength Units } SI Microns
{ Thickness } 5.765
{ Conductivity } 0.9687693
{ IR Transmittance } TIR=0
{ Emissivity, front back } Emis= 0.89 0.84
{ }
{ Ef_Source: Text File }
{ Eb_Source: Material }
{ IGDB_Checksum: 0 }
{ Product Name:  }
{ Manufacturer: User }
{ NFRC ID: 30000 }
{ Type: Applied Film }
{ Material: N/A }
{ Coating Name: PR 90 EXT }
{ Coated Side: Front }
{ Substrate Filename: CLEAR_6.DAT }
{ Appearance:  }
{ Acceptance: # }
{ Uses:  }
{ Availability:   }
{ Structure:  }
2.425    0.6501    0.0480    0.0525
2.430    0.6508    0.0464    0.0508
2.435    0.6423    0.0446    0.0499
2.440    0.6351    0.0501    0.0532
2.445    0.6229    0.0555    0.0565
2.450    0.6182    0.0529    0.0568
2.455    0.6307    0.0538    0.0545
2.460    0.6432    0.0396    0.0482
2.465    0.6546    0.0450    0.0502
2.470    0.6655    0.0567    0.0585
2.475    0.6622    0.0529    0.0561
2.480    0.6626    0.0601    0.0624
2.485    0.6659    0.0902    0.0869
2.490    0.6525    0.0749    0.0701
2.495    0.6546    0.0553    0.0521
2.500    0.6758    0.0662    0.0627

